,data,godzina,dom,-,wyjazd,wynik,pusta
8197,,16:30,Lechia Gdańsk,-,Podbeskidzie Bielsko-Biała,4:0 (3:0),
8198,,19:00,Jagiellonia Białystok,-,Zagłębie Lubin,0:1 (0:1),
8199,28/09/2020,17:00,FKS Stal Mielec,-,Piast Gliwice,3:2 (1:0),
8200,21/10/2020,17:00,Legia Warszawa,-,Śląsk Wrocław,2:1 (0:0),
8201,16/12/2020,19:30,Lech Poznań,-,Pogoń Szczecin,0:4 (0:3),
8202,02/10/2020,17:00,Raków Częstochowa,-,Wisła Płock,3:0 (1:0),
8203,,19:30,Śląsk Wrocław,-,KS Cracovia,3:1 (2:0),
8204,03/10/2020,14:00,Podbeskidzie Bielsko-Biała,-,FKS Stal Mielec,1:0 (1:0),
8205,,19:00,Zagłębie Lubin,-,Górnik Zabrze,2:0 (2:0),
8206,04/10/2020,16:30,Piast Gliwice,-,Lech Poznań,1:4 (0:2),
8207,28/10/2020,17:00,Wisła Kraków,-,Lechia Gdańsk,1:3 (1:1),
8208,30/10/2020,17:00,Pogoń Szczecin,-,Jagiellonia Białystok,3:0 (1:0),
8209,02/11/2020,17:00,Warta Poznań,-,Legia Warszawa,0:3 (0:3),
8210,17/10/2020,14:00,KS Cracovia,-,Piast Gliwice,1:0 (1:0),
8211,,16:30,Górnik Zabrze,-,Raków Częstochowa,1:3 (1:2),
8212,,19:00,Jagiellonia Białystok,-,Lech Poznań,2:1 (1:0),
8213,18/10/2020,11:30,Wisła Płock,-,Śląsk Wrocław,1:0 (0:0),
8214,,14:00,FKS Stal Mielec,-,Wisła Kraków,0:6 (0:3),
8215,,16:30,Legia Warszawa,-,Zagłębie Lubin,2:1 (1:1),
8216,19/10/2020,17:00,Podbeskidzie Bielsko-Biała,-,Warta Poznań,1:2 (0:0),
8217,,19:30,Lechia Gdańsk,-,Pogoń Szczecin,0:1 (0:1),
8218,23/10/2020,17:00,Piast Gliwice,-,Wisła Płock,2:2 (0:0),
8219,,19:30,Zagłębie Lubin,-,Lechia Gdańsk,1:1 (1:0),
8220,24/10/2020,14:00,Wisła Kraków,-,Podbeskidzie Bielsko-Biała,3:0 (1:0),
8221,,16:30,Śląsk Wrocław,-,Jagiellonia Białystok,1:0 (0:0),
8222,,19:00,Pogoń Szczecin,-,Legia Warszawa,0:0 (0:0),
8223,25/10/2020,14:00,Raków Częstochowa,-,FKS Stal Mielec,2:1 (1:0),
8224,,16:30,Lech Poznań,-,KS Cracovia,1:1 (0:1),
8225,26/10/2020,17:00,Warta Poznań,-,Górnik Zabrze,0:1 (0:0),
8226,07/11/2020,14:00,FKS Stal Mielec,-,Warta Poznań,0:1 (0:0),
8227,,16:30,KS Cracovia,-,Jagiellonia Białystok,3:1 (1:1),
8228,08/11/2020,14:00,Legia Warszawa,-,Lech Poznań,2:1 (0:1),
8229,,16:30,Raków Częstochowa,-,Wisła Kraków,0:0 (0:0),
8230,20/11/2020,17:00,Lechia Gdańsk,-,Śląsk Wrocław,3:2 (0:1),
8231,,19:30,Górnik Zabrze,-,Piast Gliwice,1:2 (0:1),
8232,24/11/2020,17:00,Podbeskidzie Bielsko-Biała,-,Zagłębie Lubin,2:1 (1:0),
8233,02/12/2020,17:00,Wisła Płock,-,Pogoń Szczecin,0:0 (0:0),
8234,07/11/2020,19:00,Śląsk Wrocław,-,Górnik Zabrze,0:0 (0:0),
8235,09/11/2020,17:00,Pogoń Szczecin,-,Podbeskidzie Bielsko-Biała,1:1 (0:1),
8236,21/11/2020,16:30,Zagłębie Lubin,-,FKS Stal Mielec,2:2 (2:1),
8237,,19:00,Warta Poznań,-,Wisła Kraków,2:1 (0:1),
8238,22/11/2020,11:30,Lech Poznań,-,Raków Częstochowa,3:3 (1:2),
8239,,16:30,KS Cracovia,-,Legia Warszawa,0:1 (0:0),
8240,23/11/2020,17:00,Piast Gliwice,-,Lechia Gdańsk,2:0 (2:0),
8241,,19:30,Jagiellonia Białystok,-,Wisła Płock,5:2 (2:0),
8242,27/11/2020,17:00,Wisła Płock,-,KS Cracovia,0:1 (0:1),
8243,,19:30,Górnik Zabrze,-,Pogoń Szczecin,2:1 (1:1),
8244,28/11/2020,14:00,FKS Stal Mielec,-,Jagiellonia Białystok,3:1 (1:1),
8245,,16:30,Podbeskidzie Bielsko-Biała,-,Śląsk Wrocław,0:2 (0:1),
8246,,19:00,Wisła Kraków,-,Zagłębie Lubin,1:2 (0:0),
8247,29/11/2020,14:00,Raków Częstochowa,-,Warta Poznań,1:0 (0:0),
8248,,16:30,Legia Warszawa,-,Piast Gliwice,2:2 (1:1),
8249,30/11/2020,17:00,Lechia Gdańsk,-,Lech Poznań,0:1 (0:0),
8250,04/12/2020,19:30,KS Cracovia,-,Wisła Kraków,1:1 (0:0),
8251,05/12/2020,14:00,Jagiellonia Białystok,-,Warta Poznań,4:3 (2:3),
8252,,16:30,Śląsk Wrocław,-,Raków Częstochowa,1:0 (0:0),
8253,,19:00,Legia Warszawa,-,Lechia Gdańsk,2:0 (0:0),
8254,06/12/2020,14:00,Piast Gliwice,-,Zagłębie Lubin,1:1 (1:1),
8255,,16:30,Lech Poznań,-,Podbeskidzie Bielsko-Biała,4:0 (2:0),
8256,07/12/2020,17:00,Pogoń Szczecin,-,FKS Stal Mielec,2:0 (1:0),
8257,,19:30,Wisła Płock,-,Górnik Zabrze,0:1 (0:0),
8258,11/12/2020,17:00,Podbeskidzie Bielsko-Biała,-,Piast Gliwice,0:5 (0:2),
8259,,19:30,Zagłębie Lubin,-,Śląsk Wrocław,2:1 (0:1),
8260,12/12/2020,14:00,Warta Poznań,-,Pogoń Szczecin,1:2 (0:2),
8261,,16:30,Górnik Zabrze,-,KS Cracovia,0:2 (0:1),
8262,,19:00,Wisła Kraków,-,Legia Warszawa,1:2 (1:0),
8263,13/12/2020,14:00,FKS Stal Mielec,-,Lech Poznań,1:1 (1:0),
8264,,16:30,Raków Częstochowa,-,Jagiellonia Białystok,3:2 (1:0),
8265,14/12/2020,17:00,Lechia Gdańsk,-,Wisła Płock,0:1 (0:0),
8266,17/12/2020,17:00,Śląsk Wrocław,-,Warta Poznań,2:1 (1:0),
8267,18/12/2020,17:00,Wisła Płock,-,Podbeskidzie Bielsko-Biała,4:1 (3:0),
8268,,19:30,Legia Warszawa,-,FKS Stal Mielec,2:3 (2:2),
8269,19/12/2020,14:00,Pogoń Szczecin,-,Zagłębie Lubin,1:0 (0:0),
8270,,16:30,KS Cracovia,-,Lechia Gdańsk,0:3 (0:1),
8271,,19:00,Lech Poznań,-,Wisła Kraków,0:1 (0:0),
8272,20/12/2020,14:00,Piast Gliwice,-,Raków Częstochowa,0:0 (0:0),
8273,,16:30,Jagiellonia Białystok,-,Górnik Zabrze,1:0 (0:0),
8274,29/01/2021,17:00,Zagłębie Lubin,-,Wisła Płock,0:2 (0:2),
8275,,19:30,Raków Częstochowa,-,Pogoń Szczecin,0:1 (0:0),
8276,30/01/2021,14:00,Warta Poznań,-,KS Cracovia,1:0 (0:0),
8277,,16:30,Lechia Gdańsk,-,Jagiellonia Białystok,0:2 (0:1),
8278,,19:00,Górnik Zabrze,-,Lech Poznań,1:1 (1:0),
8279,31/01/2021,14:00,Wisła Kraków,-,Piast Gliwice,3:4 (3:2),
8280,,16:30,Podbeskidzie Bielsko-Biała,-,Legia Warszawa,1:0 (0:0),
8281,01/02/2021,17:00,FKS Stal Mielec,-,Śląsk Wrocław,0:0 (0:0),
8282,05/02/2021,17:00,Lechia Gdańsk,-,Warta Poznań,1:1 (1:0),
8283,,19:30,Lech Poznań,-,Zagłębie Lubin,0:0 (0:0),
8284,06/02/2021,14:00,Piast Gliwice,-,Śląsk Wrocław,2:0 (1:0),
8285,,16:30,Pogoń Szczecin,-,KS Cracovia,1:0 (1:0),
8286,,19:00,Legia Warszawa,-,Raków Częstochowa,2:0 (1:0),
8287,07/02/2021,14:00,Podbeskidzie Bielsko-Biała,-,Górnik Zabrze,2:1 (0:1),
8288,,16:30,Wisła Kraków,-,Jagiellonia Białystok,2:0 (0:0),
8289,04/03/2021,19:30,FKS Stal Mielec,-,Wisła Płock,2:2 (0:1),
8290,12/02/2021,19:30,Śląsk Wrocław,-,Wisła Kraków,1:1 (1:1),
8291,13/02/2021,14:00,KS Cracovia,-,Podbeskidzie Bielsko-Biała,1:1 (1:1),
8292,,16:30,Pogoń Szczecin,-,Piast Gliwice,0:0 (0:0),
8293,,19:00,Raków Częstochowa,-,Lechia Gdańsk,0:1 (0:1),
8294,14/02/2021,14:00,Wisła Płock,-,Lech Poznań,1:0 (0:0),
8295,,16:30,Jagiellonia Białystok,-,Legia Warszawa,1:1 (1:1),
8296,15/02/2021,17:00,Warta Poznań,-,Zagłębie Lubin,1:0 (0:0),
8297,,19:30,Górnik Zabrze,-,FKS Stal Mielec,2:1 (0:1),
8298,19/02/2021,17:00,FKS Stal Mielec,-,KS Cracovia,0:0 (0:0),
8299,,19:30,Wisła Kraków,-,Pogoń Szczecin,2:1 (2:0),
8300,20/02/2021,14:00,Legia Warszawa,-,Wisła Płock,5:2 (3:2),
8301,,16:30,Podbeskidzie Bielsko-Biała,-,Jagiellonia Białystok,1:1 (1:0),
8302,,19:00,Lechia Gdańsk,-,Górnik Zabrze,2:0 (2:0),
8303,21/02/2021,14:00,Zagłębie Lubin,-,Raków Częstochowa,1:2 (1:1),
8304,,16:30,Lech Poznań,-,Śląsk Wrocław,1:0 (0:0),
8305,22/02/2021,17:00,Piast Gliwice,-,Warta Poznań,0:1 (0:0),
8306,26/02/2021,17:00,Raków Częstochowa,-,Podbeskidzie Bielsko-Biała,1:0 (0:0),
8307,,19:30,Warta Poznań,-,Lech Poznań,1:2 (0:0),
8308,27/02/2021,14:00,FKS Stal Mielec,-,Lechia Gdańsk,0:1 (0:1),
8309,,16:30,Jagiellonia Białystok,-,Piast Gliwice,0:1 (0:0),
8310,,19:00,Górnik Zabrze,-,Legia Warszawa,1:2 (1:1),
8311,28/02/2021,11:30,Wisła Płock,-,Wisła Kraków,1:3 (0:0),
8312,,14:00,KS Cracovia,-,Zagłębie Lubin,2:4 (1:2),
8313,,16:30,Śląsk Wrocław,-,Pogoń Szczecin,2:1 (2:1),
8314,05/03/2021,19:30,Wisła Kraków,-,Górnik Zabrze,0:0 (0:0),
8315,06/03/2021,14:00,Podbeskidzie Bielsko-Biała,-,Lechia Gdańsk,2:2 (1:1),
8316,,16:30,Zagłębie Lubin,-,Jagiellonia Białystok,3:0 (0:0),
8317,,19:00,Raków Częstochowa,-,KS Cracovia,0:0 (0:0),
8318,07/03/2021,11:30,Piast Gliwice,-,FKS Stal Mielec,2:1 (0:1),
8319,,14:00,Pogoń Szczecin,-,Lech Poznań,0:1 (0:1),
8320,,16:30,Śląsk Wrocław,-,Legia Warszawa,0:1 (0:0),
8321,08/03/2021,17:00,Warta Poznań,-,Wisła Płock,2:0 (1:0),
8322,12/03/2021,17:00,KS Cracovia,-,Śląsk Wrocław,1:1 (0:0),
8323,,19:30,Jagiellonia Białystok,-,Pogoń Szczecin,0:1 (0:0),
8324,13/03/2021,14:00,Wisła Płock,-,Raków Częstochowa,2:2 (0:0),
8325,,16:30,Lechia Gdańsk,-,Wisła Kraków,2:0 (0:0),
8326,,19:00,Legia Warszawa,-,Warta Poznań,3:2 (2:1),
8327,14/03/2021,14:00,Górnik Zabrze,-,Zagłębie Lubin,2:0 (1:0),
8328,,16:30,Lech Poznań,-,Piast Gliwice,0:0 (0:0),
8329,15/03/2021,17:00,FKS Stal Mielec,-,Podbeskidzie Bielsko-Biała,2:1 (0:1),
8330,19/03/2021,17:00,Piast Gliwice,-,KS Cracovia,2:0 (1:0),
8331,,19:30,Pogoń Szczecin,-,Lechia Gdańsk,1:0 (0:0),
8332,20/03/2021,14:00,Śląsk Wrocław,-,Wisła Płock,0:0 (0:0),
8333,,16:30,Raków Częstochowa,-,Górnik Zabrze,0:0 (0:0),
8334,,19:00,Lech Poznań,-,Jagiellonia Białystok,2:3 (2:1),
8335,21/03/2021,11:30,Warta Poznań,-,Podbeskidzie Bielsko-Biała,2:0 (0:0),
8336,,14:00,Wisła Kraków,-,FKS Stal Mielec,3:1 (0:0),
8337,,16:30,Zagłębie Lubin,-,Legia Warszawa,0:4 (0:3),
8338,03/04/2021,11:30,Wisła Płock,-,Piast Gliwice,0:1 (0:0),
8339,,16:30,Legia Warszawa,-,Pogoń Szczecin,4:2 (4:1),
8340,,19:00,KS Cracovia,-,Lech Poznań,2:1 (1:1),
8341,05/04/2021,11:30,Górnik Zabrze,-,Warta Poznań,1:2 (0:1),
8342,,14:00,Podbeskidzie Bielsko-Biała,-,Wisła Kraków,2:0 (1:0),
8343,,16:30,Jagiellonia Białystok,-,Śląsk Wrocław,0:1 (0:1),
8344,,19:00,Lechia Gdańsk,-,Zagłębie Lubin,3:1 (2:1),
8345,05/05/2021,18:00,FKS Stal Mielec,-,Raków Częstochowa,0:1 (0:0),
8346,09/04/2021,17:00,Jagiellonia Białystok,-,KS Cracovia,2:1 (2:1),
8347,,19:30,Wisła Kraków,-,Raków Częstochowa,1:2 (1:1),
8348,10/04/2021,14:00,Pogoń Szczecin,-,Wisła Płock,2:0 (1:0),
8349,,16:30,Warta Poznań,-,FKS Stal Mielec,0:0 (0:0),
8350,,19:00,Śląsk Wrocław,-,Lechia Gdańsk,1:1 (1:1),
8351,11/04/2021,14:00,Zagłębie Lubin,-,Podbeskidzie Bielsko-Biała,2:1 (0:1),
8352,,16:30,Lech Poznań,-,Legia Warszawa,0:0 (0:0),
8353,12/04/2021,17:00,Piast Gliwice,-,Górnik Zabrze,2:0 (1:0),
8354,16/04/2021,17:00,Podbeskidzie Bielsko-Biała,-,Pogoń Szczecin,0:2 (0:1),
8355,,19:30,Górnik Zabrze,-,Śląsk Wrocław,1:1 (1:0),
8356,17/04/2021,14:00,Lechia Gdańsk,-,Piast Gliwice,2:2 (0:1),
8357,,16:30,Raków Częstochowa,-,Lech Poznań,3:1 (2:0),
8358,,19:00,Wisła Kraków,-,Warta Poznań,0:1 (0:0),
8359,18/04/2021,11:30,FKS Stal Mielec,-,Zagłębie Lubin,0:2 (0:1),
8360,,14:00,Wisła Płock,-,Jagiellonia Białystok,2:2 (0:1),
8361,,16:30,Legia Warszawa,-,KS Cracovia,0:0 (0:0),
8362,20/04/2021,17:00,Pogoń Szczecin,-,Górnik Zabrze,1:0 (1:0),
8363,,17:00,Warta Poznań,-,Raków Częstochowa,0:2 (0:1),
8364,,19:30,Lech Poznań,-,Lechia Gdańsk,3:0 (0:0),
8365,,19:30,Śląsk Wrocław,-,Podbeskidzie Bielsko-Biała,4:3 (1:1),
8366,21/04/2021,17:00,Jagiellonia Białystok,-,FKS Stal Mielec,3:3 (2:1),
8367,,17:00,Zagłębie Lubin,-,Wisła Kraków,4:1 (1:1),
8368,,19:30,KS Cracovia,-,Wisła Płock,1:0 (1:0),
8369,,19:30,Piast Gliwice,-,Legia Warszawa,0:1 (0:0),
8370,23/04/2021,17:00,Raków Częstochowa,-,Śląsk Wrocław,2:0 (0:0),
8371,,19:30,Podbeskidzie Bielsko-Biała,-,Lech Poznań,1:0 (0:0),
8372,24/04/2021,14:00,Górnik Zabrze,-,Wisła Płock,0:2 (0:0),
8373,,16:30,Zagłębie Lubin,-,Piast Gliwice,2:2 (2:1),
8374,,19:00,Wisła Kraków,-,KS Cracovia,0:0 (0:0),
8375,25/04/2021,11:30,Warta Poznań,-,Jagiellonia Białystok,2:0 (1:0),
8376,,14:00,FKS Stal Mielec,-,Pogoń Szczecin,1:0 (1:0),
8377,,16:30,Lechia Gdańsk,-,Legia Warszawa,0:1 (0:0),
8378,28/04/2021,18:00,Jagiellonia Białystok,-,Raków Częstochowa,0:0 (0:0),
8379,30/04/2021,17:00,Wisła Płock,-,Lechia Gdańsk,1:3 (0:1),
8380,,19:30,Śląsk Wrocław,-,Zagłębie Lubin,0:0 (0:0),
8381,01/05/2021,14:00,Legia Warszawa,-,Wisła Kraków,0:0 (0:0),
8382,,16:30,Pogoń Szczecin,-,Warta Poznań,1:1 (0:0),
8383,,19:00,Lech Poznań,-,FKS Stal Mielec,1:2 (0:0),
8384,03/05/2021,14:00,Piast Gliwice,-,Podbeskidzie Bielsko-Biała,2:0 (1:0),
8385,,16:30,KS Cracovia,-,Górnik Zabrze,1:0 (1:0),
8386,07/05/2021,17:00,Górnik Zabrze,-,Jagiellonia Białystok,3:1 (1:1),
8387,,19:30,Zagłębie Lubin,-,Pogoń Szczecin,1:1 (0:1),
8388,08/05/2021,14:00,Podbeskidzie Bielsko-Biała,-,Wisła Płock,1:1 (1:1),
8389,,16:30,Lechia Gdańsk,-,KS Cracovia,1:1 (0:1),
8390,,19:00,Wisła Kraków,-,Lech Poznań,1:2 (0:1),
8391,09/05/2021,14:00,Warta Poznań,-,Śląsk Wrocław,2:3 (1:0),
8392,,16:30,FKS Stal Mielec,-,Legia Warszawa,0:0 (0:0),
8393,10/05/2021,17:00,Raków Częstochowa,-,Piast Gliwice,1:0 (1:0),
8394,16/05/2021,16:30,Jagiellonia Białystok,-,Lechia Gdańsk,2:1 (1:0),
8395,,16:30,Lech Poznań,-,Górnik Zabrze,1:1 (1:0),
8396,,16:30,Legia Warszawa,-,Podbeskidzie Bielsko-Biała,1:0 (1:0),
8397,,16:30,Piast Gliwice,-,Wisła Kraków,2:3 (1:3),
8398,,16:30,Pogoń Szczecin,-,Raków Częstochowa,1:3 (0:1),
8399,,16:30,Śląsk Wrocław,-,FKS Stal Mielec,1:1 (1:0),
8400,,16:30,Wisła Płock,-,Zagłębie Lubin,4:0 (2:0),
8401,,16:30,KS Cracovia,-,Warta Poznań,0:1 (0:0),
8402,23/07/2021,17:00,Bruk-Bet Termalica Nieciecza,-,FKS Stal Mielec,1:1 (1:0),
8403,,19:30,Lech Poznań,-,Radomiak Radom,0:0 (0:0),
8404,24/07/2021,14:00,Górnik Łęczna,-,KS Cracovia,1:1 (1:0),
8405,,16:30,Jagiellonia Białystok,-,Lechia Gdańsk,1:1 (0:0),
8406,,19:00,Legia Warszawa,-,Wisła Płock,1:0 (1:0),
8407,25/07/2021,14:00,Piast Gliwice,-,Raków Częstochowa,2:3 (1:1),
8408,,16:30,Śląsk Wrocław,-,Warta Poznań,2:2 (0:1),
8409,,19:00,Pogoń Szczecin,-,Górnik Zabrze,2:0 (1:0),
8410,26/07/2021,17:00,Wisła Kraków,-,Zagłębie Lubin,3:0 (2:0),
8411,30/07/2021,17:00,Zagłębie Lubin,-,Górnik Łęczna,3:1 (1:1),
8412,,19:30,Górnik Zabrze,-,Lech Poznań,1:3 (1:1),
8413,31/07/2021,14:00,FKS Stal Mielec,-,Piast Gliwice,0:2 (0:2),
8414,,16:30,Bruk-Bet Termalica Nieciecza,-,Wisła Kraków,2:2 (1:0),
8415,,19:00,Radomiak Radom,-,Legia Warszawa,3:1 (0:0),
8416,01/08/2021,14:00,Warta Poznań,-,Pogoń Szczecin,1:1 (0:1),
8417,,16:30,KS Cracovia,-,Śląsk Wrocław,1:2 (0:1),
8418,,19:00,Raków Częstochowa,-,Jagiellonia Białystok,0:3 (0:2),
8419,02/08/2021,17:00,Lechia Gdańsk,-,Wisła Płock,1:0 (0:0),
8420,06/08/2021,17:00,Górnik Łęczna,-,Warta Poznań,0:4 (0:1),
8421,,19:30,Lech Poznań,-,KS Cracovia,2:0 (0:0),
8422,07/08/2021,14:00,Jagiellonia Białystok,-,Bruk-Bet Termalica Nieciecza,1:0 (1:0),
8423,,16:30,Górnik Zabrze,-,FKS Stal Mielec,1:0 (0:0),
8424,08/08/2021,14:00,Pogoń Szczecin,-,Piast Gliwice,1:0 (1:0),
8425,,16:30,Wisła Kraków,-,Raków Częstochowa,1:2 (1:0),
8426,,19:00,Śląsk Wrocław,-,Lechia Gdańsk,1:1 (1:0),
8427,09/08/2021,17:00,Wisła Płock,-,Radomiak Radom,1:0 (1:0),
8428,15/12/2021,19:30,Legia Warszawa,-,Zagłębie Lubin,4:0 (2:0),
8429,13/08/2021,17:00,Bruk-Bet Termalica Nieciecza,-,Lech Poznań,1:3 (1:2),
8430,,19:30,FKS Stal Mielec,-,Wisła Kraków,2:1 (1:0),
8431,14/08/2021,14:00,Piast Gliwice,-,Wisła Płock,4:3 (3:1),
8432,,16:30,Lechia Gdańsk,-,KS Cracovia,3:0 (1:0),
8433,,19:00,Warta Poznań,-,Legia Warszawa,0:2 (0:1),
8434,15/08/2021,16:30,Śląsk Wrocław,-,Górnik Łęczna,0:0 (0:0),
8435,,19:00,Zagłębie Lubin,-,Pogoń Szczecin,2:0 (1:0),
8436,16/08/2021,17:00,Jagiellonia Białystok,-,Górnik Zabrze,1:3 (1:2),
8437,29/09/2021,16:00,Raków Częstochowa,-,Radomiak Radom,2:2 (1:1),
8438,20/08/2021,17:00,Wisła Płock,-,Zagłębie Lubin,4:0 (2:0),
8439,,19:30,Radomiak Radom,-,Warta Poznań,1:0 (0:0),
8440,21/08/2021,14:00,Pogoń Szczecin,-,FKS Stal Mielec,4:1 (0:1),
8441,,16:30,KS Cracovia,-,Jagiellonia Białystok,2:1 (1:0),
8442,,19:00,Górnik Łęczna,-,Wisła Kraków,1:3 (0:1),
8443,22/08/2021,14:00,Piast Gliwice,-,Śląsk Wrocław,1:1 (0:0),
8444,,16:30,Lech Poznań,-,Lechia Gdańsk,2:0 (1:0),
8445,15/12/2021,17:00,Raków Częstochowa,-,Górnik Zabrze,1:2 (1:0),
8446,15/03/2022,17:45,Legia Warszawa,-,Bruk-Bet Termalica Nieciecza,4:1 (3:0),
8447,27/08/2021,17:00,FKS Stal Mielec,-,Górnik Łęczna,2:0 (2:0),
8448,,19:30,Warta Poznań,-,Jagiellonia Białystok,1:1 (0:0),
8449,28/08/2021,11:30,Bruk-Bet Termalica Nieciecza,-,KS Cracovia,1:2 (0:0),
8450,,14:00,Lechia Gdańsk,-,Radomiak Radom,2:2 (2:0),
8451,,16:30,Lech Poznań,-,Pogoń Szczecin,1:1 (0:0),
8452,,19:00,Górnik Zabrze,-,Piast Gliwice,0:1 (0:0),
8453,29/08/2021,11:30,Wisła Płock,-,Raków Częstochowa,1:1 (1:1),
8454,,14:00,Zagłębie Lubin,-,Śląsk Wrocław,1:3 (1:2),
8455,,16:30,Wisła Kraków,-,Legia Warszawa,1:0 (1:0),
8456,11/09/2021,11:30,Warta Poznań,-,Bruk-Bet Termalica Nieciecza,0:0 (0:0),
8457,,14:00,KS Cracovia,-,Górnik Zabrze,2:2 (0:2),
8458,,16:30,Jagiellonia Białystok,-,FKS Stal Mielec,1:1 (1:1),
8459,,19:00,Śląsk Wrocław,-,Legia Warszawa,1:0 (0:0),
8460,12/09/2021,11:30,Piast Gliwice,-,Zagłębie Lubin,0:1 (0:0),
8461,,14:00,Wisła Kraków,-,Lechia Gdańsk,2:2 (0:2),
8462,,16:30,Raków Częstochowa,-,Lech Poznań,2:2 (1:0),
8463,13/09/2021,17:00,Górnik Łęczna,-,Wisła Płock,3:2 (0:1),
8464,,19:30,Radomiak Radom,-,Pogoń Szczecin,1:1 (0:1),
8465,17/09/2021,17:00,Zagłębie Lubin,-,Bruk-Bet Termalica Nieciecza,2:1 (0:1),
8466,,19:30,Lech Poznań,-,Wisła Kraków,5:0 (2:0),
8467,18/09/2021,11:30,Wisła Płock,-,Jagiellonia Białystok,3:0 (0:0),
8468,,14:00,Pogoń Szczecin,-,KS Cracovia,1:1 (1:0),
8469,,16:30,Radomiak Radom,-,Śląsk Wrocław,1:1 (1:1),
8470,,19:00,Lechia Gdańsk,-,Piast Gliwice,1:0 (1:0),
8471,19/09/2021,11:30,FKS Stal Mielec,-,Raków Częstochowa,0:3 (0:0),
8472,,14:00,Górnik Zabrze,-,Warta Poznań,1:0 (1:0),
8473,,16:30,Legia Warszawa,-,Górnik Łęczna,3:1 (2:1),
8474,24/09/2021,17:00,Górnik Łęczna,-,Lechia Gdańsk,0:4 (0:2),
8475,,19:30,Jagiellonia Białystok,-,Lech Poznań,1:0 (0:0),
8476,25/09/2021,14:00,FKS Stal Mielec,-,Radomiak Radom,1:0 (1:0),
8477,,16:30,Warta Poznań,-,Zagłębie Lubin,0:2 (0:1),
8478,,19:00,Legia Warszawa,-,Raków Częstochowa,2:3 (1:1),
8479,26/09/2021,11:30,Bruk-Bet Termalica Nieciecza,-,Górnik Zabrze,3:1 (0:0),
8480,,14:00,Śląsk Wrocław,-,Wisła Płock,3:1 (2:1),
8481,,16:30,Wisła Kraków,-,Pogoń Szczecin,0:1 (0:1),
8482,27/09/2021,17:00,Piast Gliwice,-,KS Cracovia,2:4 (1:2),
8483,01/10/2021,17:00,Zagłębie Lubin,-,Jagiellonia Białystok,0:1 (0:0),
8484,,19:30,Piast Gliwice,-,Wisła Kraków,1:0 (0:0),
8485,02/10/2021,11:30,Radomiak Radom,-,Bruk-Bet Termalica Nieciecza,1:1 (0:0),
8486,,14:00,KS Cracovia,-,FKS Stal Mielec,3:3 (1:3),
8487,,16:30,Lech Poznań,-,Śląsk Wrocław,4:0 (2:0),
8488,,19:00,Górnik Zabrze,-,Wisła Płock,4:2 (1:1),
8489,03/10/2021,11:30,Raków Częstochowa,-,Warta Poznań,3:0 (2:0),
8490,,14:00,Pogoń Szczecin,-,Górnik Łęczna,4:1 (2:1),
8491,,16:30,Lechia Gdańsk,-,Legia Warszawa,3:1 (1:0),
8492,16/10/2021,11:30,Górnik Łęczna,-,Piast Gliwice,1:1 (1:1),
8493,,14:00,Bruk-Bet Termalica Nieciecza,-,Lechia Gdańsk,0:2 (0:0),
8494,,16:30,Górnik Zabrze,-,Wisła Kraków,0:1 (0:0),
8495,,19:00,Śląsk Wrocław,-,Raków Częstochowa,1:2 (0:0),
8496,17/10/2021,11:30,Wisła Płock,-,Pogoń Szczecin,1:0 (0:0),
8497,,14:00,KS Cracovia,-,Warta Poznań,2:0 (0:0),
8498,,16:30,Legia Warszawa,-,Lech Poznań,0:1 (0:0),
8499,18/10/2021,17:00,FKS Stal Mielec,-,Zagłębie Lubin,4:2 (1:2),
8500,,19:30,Jagiellonia Białystok,-,Radomiak Radom,1:1 (1:1),
8501,22/10/2021,17:00,Radomiak Radom,-,Górnik Łęczna,3:1 (2:0),
8502,,19:30,Lech Poznań,-,Wisła Płock,4:1 (1:1),
8503,23/10/2021,11:30,Raków Częstochowa,-,Bruk-Bet Termalica Nieciecza,3:2 (1:0),
8504,,14:00,Lechia Gdańsk,-,Górnik Zabrze,1:1 (1:1),
8505,,16:30,Pogoń Szczecin,-,Jagiellonia Białystok,4:1 (2:1),
8506,,19:00,Wisła Kraków,-,Śląsk Wrocław,0:5 (0:3),
8507,24/10/2021,14:00,Zagłębie Lubin,-,KS Cracovia,1:1 (0:0),
8508,,16:30,Warta Poznań,-,FKS Stal Mielec,0:0 (0:0),
8509,,19:00,Piast Gliwice,-,Legia Warszawa,4:1 (2:1),
8510,29/10/2021,17:00,KS Cracovia,-,Radomiak Radom,1:2 (0:1),
8511,,19:30,FKS Stal Mielec,-,Lech Poznań,0:0 (0:0),
8512,30/10/2021,11:30,Bruk-Bet Termalica Nieciecza,-,Śląsk Wrocław,4:3 (1:1),
8513,,14:00,Warta Poznań,-,Lechia Gdańsk,0:2 (0:0),
8514,,16:30,Górnik Zabrze,-,Zagłębie Lubin,0:0 (0:0),
8515,,19:00,Jagiellonia Białystok,-,Piast Gliwice,3:3 (0:2),
8516,31/10/2021,11:30,Wisła Płock,-,Wisła Kraków,2:0 (1:0),
8517,,14:00,Górnik Łęczna,-,Raków Częstochowa,0:0 (0:0),
8518,,16:30,Legia Warszawa,-,Pogoń Szczecin,0:2 (0:1),
8519,05/11/2021,17:00,Wisła Płock,-,Bruk-Bet Termalica Nieciecza,1:1 (1:1),
